
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,
54.42,-0.14,-0.90,-0.05,0.67,0.70,0.06,-0.88,0.75,1.32,1008.67,5.04,38.52,-15.06,184.22,101.14,-3.16,80.98,
54.43,-0.10,-0.88,-0.03,0.67,0.70,0.06,-0.88,0.75,1.32,1008.67,5.04,38.52,-15.06,184.22,101.14,-3.16,80.98,
54.43,-0.04,-1.00,-0.02,0.67,0.70,0.06,-0.88,0.75,1.32,1008.67,5.04,38.52,-15.06,184.22,101.14,-3.16,80.98,
54.43,-0.04,-1.00,-0.02,0.91,0.58,0.12,-0.88,0.75,1.32,1008.67,5.04,38.52,-15.06,184.22,101.14,-3.16,80.98,
54.44,-0.04,-1.00,-0.02,0.91,0.58,0.12,-0.88,0.75,1.32,1008.67,5.52,38.16,-15.96,184.22,101.14,-3.16,80.98,
54.44,0.02,-1.07,-0.03,0.91,0.58,0.12,-0.88,0.75,1.32,1008.67,5.52,38.16,-15.96,184.22,101.14,-3.16,80.98,
54.44,0.02,-1.07,-0.03,0.91,0.58,0.12,-0.88,0.75,1.32,1008.67,5.52,38.16,-15.96,184.48,100.57,-3.19,80.98,
54.44,0.02,-1.07,-0.03,0.91,0.58,0.12,-0.48,1.06,1.43,1008.67,5.52,38.16,-15.96,184.48,100.57,-3.19,80.98,
54.45,0.02,-1.07,-0.03,0.91,0.58,0.12,-0.48,1.06,1.43,1008.67,5.52,38.16,-15.96,184.80,100.02,-3.19,80.98,
54.45,0.02,-1.07,-0.03,0.91,0.58,0.12,0.78,-0.87,1.31,1008.67,5.52,38.16,-15.96,184.80,100.02,-3.19,80.98,
54.45,0.02,-1.07,-0.03,0.91,0.58,0.12,0.78,-0.87,1.31,1008.74,5.52,38.16,-15.96,184.80,100.02,-3.19,80.98,
54.45,0.02,-1.07,-0.03,0.91,0.58,0.12,0.78,-0.87,1.31,1008.74,5.52,38.16,-15.96,185.15,99.50,-3.18,80.98,
54.45,0.02,-1.07,-0.03,0.91,0.58,0.12,0.78,-0.85,1.22,1008.74,5.52,38.16,-15.96,185.15,99.50,-3.18,80.98,
54.46,0.02,-1.07,-0.03,0.91,0.58,0.12,0.78,-0.85,1.22,1008.74,5.52,38.16,-15.96,185.56,99.00,-3.15,80.98,
54.46,0.02,-1.07,-0.03,0.91,0.58,0.12,0.77,-0.84,1.13,1008.74,5.52,38.16,-15.96,185.56,99.00,-3.15,80.98,
54.47,0.02,-1.07,-0.03,0.91,0.58,0.12,0.77,-0.84,1.13,1008.74,5.52,38.16,-15.96,185.94,98.53,-3.12,80.98,
54.47,0.02,-1.07,-0.03,0.91,0.58,0.12,0.77,-0.83,1.05,1008.74,5.52,38.16,-15.96,185.94,98.53,-3.12,80.98,
54.48,0.02,-1.07,-0.03,0.91,0.58,0.12,0.77,-0.83,1.05,1008.74,5.52,38.16,-15.96,186.23,98.06,-3.11,80.98,
54.48,0.02,-1.07,-0.03,0.91,0.58,0.12,0.77,-0.82,0.96,1008.74,5.52,38.16,-15.96,186.23,98.06,-3.11,80.98,
54.49,0.03,-1.04,0.01,0.91,0.58,0.12,0.77,-0.82,0.96,1008.74,5.52,38.16,-15.96,186.23,98.06,-3.11,80.98,
54.49,-0.02,-0.97,-0.00,0.91,0.58,0.12,0.77,-0.82,0.96,1008.74,5.52,38.16,-15.96,186.23,98.06,-3.11,80.98,
54.49,-0.02,-0.97,-0.00,0.76,0.27,0.16,0.77,-0.82,0.96,1008.74,5.52,38.16,-15.96,186.23,98.06,-3.11,80.98,
54.50,-0.02,-0.97,-0.00,0.76,0.27,0.16,0.77,-0.82,0.96,1008.74,6.24,36.72,-17.88,186.23,98.06,-3.11,80.98,
54.50,-0.03,-0.99,0.01,0.76,0.27,0.16,0.77,-0.82,0.96,1008.74,6.24,36.72,-17.88,186.23,98.06,-3.11,80.98,
54.50,-0.03,-0.99,0.01,0.76,0.27,0.16,0.77,-0.82,0.96,1008.74,6.24,36.72,-17.88,186.42,97.61,-3.13,80.98,
54.50,-0.03,-0.99,0.01,0.76,0.27,0.16,0.78,-0.43,1.32,1008.74,6.24,36.72,-17.88,186.42,97.61,-3.13,80.98,
54.50,-0.03,-0.99,0.01,0.76,0.27,0.16,0.78,-0.43,1.32,1008.74,6.24,36.72,-17.88,186.49,97.19,-3.17,80.98,
54.50,-0.03,-0.99,0.01,0.76,0.27,0.16,0.26,0.05,1.20,1008.74,6.24,36.72,-17.88,186.49,97.19,-3.17,80.98,
54.51,-0.03,-0.99,0.01,0.76,0.27,0.16,0.26,0.05,1.20,1008.74,6.24,36.72,-17.88,186.41,96.80,-3.25,80.98,
54.51,-0.03,-0.99,0.01,0.76,0.27,0.16,0.28,0.06,1.12,1008.74,6.24,36.72,-17.88,186.41,96.80,-3.25,80.98,
54.52,-0.03,-0.99,0.01,0.76,0.27,0.16,0.28,0.06,1.12,1008.74,6.24,36.72,-17.88,186.19,96.48,-3.35,80.98,
54.52,-0.03,-0.99,0.01,0.76,0.27,0.16,0.29,0.07,1.05,1008.74,6.24,36.72,-17.88,186.19,96.48,-3.35,80.98,
54.53,-0.03,-0.99,0.01,0.76,0.27,0.16,0.29,0.07,1.05,1008.74,6.24,36.72,-17.88,185.92,96.20,-3.45,80.98,
54.53,-0.03,-0.99,0.01,0.76,0.27,0.16,0.31,0.07,0.98,1008.74,6.24,36.72,-17.88,185.92,96.20,-3.45,80.98,
54.54,-0.03,-0.99,0.01,0.76,0.27,0.16,0.31,0.07,0.98,1008.74,6.24,36.72,-17.88,185.77,95.92,-3.54,80.98,
54.54,-0.03,-0.99,0.01,0.76,0.27,0.16,0.32,0.08,0.91,1008.74,6.24,36.72,-17.88,185.77,95.92,-3.54,80.98,
54.55,-0.03,-0.99,0.01,0.76,0.27,0.16,0.32,0.08,0.91,1008.74,6.66,35.94,-19.92,185.77,95.92,-3.54,80.98,
54.55,0.02,-1.01,0.01,0.76,0.27,0.16,0.32,0.08,0.91,1008.74,6.66,35.94,-19.92,185.77,95.92,-3.54,80.98,
54.55,0.01,-0.99,-0.02,0.76,0.27,0.16,0.32,0.08,0.91,1008.74,6.66,35.94,-19.92,185.77,95.92,-3.54,80.98,
54.55,0.01,-0.99,-0.02,0.78,0.44,0.18,0.32,0.08,0.91,1008.74,6.66,35.94,-19.92,185.77,95.92,-3.54,80.98,
54.56,0.01,-0.99,-0.02,0.78,0.44,0.18,0.32,0.08,0.91,1008.69,6.66,35.94,-19.92,185.77,95.92,-3.54,80.98,
54.56,-0.03,-1.01,0.01,0.78,0.44,0.18,0.32,0.08,0.91,1008.69,6.66,35.94,-19.92,185.77,95.92,-3.54,80.98,
54.56,-0.03,-1.01,0.01,0.78,0.44,0.18,0.32,0.08,0.91,1008.69,6.66,35.94,-19.92,185.77,95.62,-3.60,80.98,
54.56,-0.03,-1.01,0.01,0.78,0.44,0.18,0.34,0.08,0.84,1008.69,6.66,35.94,-19.92,185.77,95.62,-3.60,80.98,
54.56,-0.03,-1.01,0.01,0.78,0.44,0.18,0.34,0.08,0.84,1008.69,6.66,35.94,-19.92,185.97,95.31,-3.65,80.98,
54.56,-0.03,-1.01,0.01,0.78,0.44,0.18,0.28,-0.12,0.79,1008.69,6.66,35.94,-19.92,185.97,95.31,-3.65,80.98,
54.57,-0.03,-1.01,0.01,0.78,0.44,0.18,0.28,-0.12,0.79,1008.69,6.66,35.94,-19.92,186.29,95.00,-3.70,80.98,
54.57,-0.03,-1.01,0.01,0.78,0.44,0.18,0.29,-0.12,0.71,1008.69,6.66,35.94,-19.92,186.29,95.00,-3.70,80.98,
54.58,-0.03,-1.01,0.01,0.78,0.44,0.18,0.29,-0.12,0.71,1008.69,6.66,35.94,-19.92,186.72,94.70,-3.73,81.02,
54.58,-0.03,-1.01,0.01,0.78,0.44,0.18,0.30,-0.11,0.62,1008.69,6.66,35.94,-19.92,186.72,94.70,-3.73,81.02,
54.59,-0.03,-1.01,0.01,0.78,0.44,0.18,0.30,-0.11,0.62,1008.69,6.66,35.94,-19.92,187.17,94.45,-3.78,81.02,
54.59,-0.03,-1.01,0.01,0.78,0.44,0.18,0.31,-0.11,0.54,1008.69,6.66,35.94,-19.92,187.17,94.45,-3.78,81.02,
54.60,-0.03,-1.01,0.01,0.78,0.44,0.18,0.31,-0.11,0.54,1008.69,6.66,35.94,-19.92,187.62,94.26,-3.83,81.02,
54.60,-0.03,-1.01,0.01,0.78,0.44,0.18,0.32,-0.11,0.45,1008.69,6.66,35.94,-19.92,187.62,94.26,-3.83,81.02,
54.61,-0.05,-1.00,0.04,0.78,0.44,0.18,0.32,-0.11,0.45,1008.69,6.66,35.94,-19.92,187.62,94.26,-3.83,81.02,
54.62,-0.05,-0.99,0.07,0.78,0.44,0.18,0.32,-0.11,0.45,1008.69,6.66,35.94,-19.92,187.62,94.26,-3.83,81.02,
54.62,-0.05,-0.99,0.07,0.92,0.73,0.23,0.32,-0.11,0.45,1008.69,6.66,35.94,-19.92,187.62,94.26,-3.83,81.02,
54.62,-0.05,-0.99,0.07,0.92,0.73,0.23,0.32,-0.11,0.45,1008.69,8.28,34.98,-21.42,187.62,94.26,-3.83,81.02,
54.62,-0.07,-0.98,0.07,0.92,0.73,0.23,0.32,-0.11,0.45,1008.69,8.28,34.98,-21.42,187.62,94.26,-3.83,81.02,
54.62,-0.07,-0.98,0.07,0.92,0.73,0.23,0.32,-0.11,0.45,1008.69,8.28,34.98,-21.42,188.04,94.13,-3.91,81.02,
54.62,-0.07,-0.98,0.07,0.92,0.73,0.23,0.19,-0.01,0.64,1008.69,8.28,34.98,-21.42,188.04,94.13,-3.91,81.02,
54.62,-0.07,-0.98,0.07,0.92,0.73,0.23,0.19,-0.01,0.64,1008.69,8.28,34.98,-21.42,188.29,94.10,-4.02,81.02,
54.62,-0.07,-0.98,0.07,0.92,0.73,0.23,-0.02,0.16,0.87,1008.69,8.28,34.98,-21.42,188.29,94.10,-4.02,81.02,
54.63,-0.07,-0.98,0.07,0.92,0.73,0.23,-0.02,0.16,0.87,1008.69,8.28,34.98,-21.42,188.42,94.16,-4.14,81.02,
54.63,-0.07,-0.98,0.07,0.92,0.73,0.23,0.00,0.16,0.78,1008.69,8.28,34.98,-21.42,188.42,94.16,-4.14,81.02,
54.64,-0.07,-0.98,0.07,0.92,0.73,0.23,0.00,0.16,0.78,1008.69,8.28,34.98,-21.42,188.58,85.70,-4.29,81.02,
54.64,-0.07,-0.98,0.07,0.92,0.73,0.23,0.03,0.16,0.71,1008.69,8.28,34.98,-21.42,188.58,85.70,-4.29,81.02,
54.65,-0.07,-0.98,0.07,0.92,0.73,0.23,0.03,0.16,0.71,1008.69,8.28,34.98,-21.42,188.58,85.70,-4.29,81.02,
54.65,-0.07,-0.98,0.07,0.92,0.73,0.23,0.03,0.16,0.71,1008.69,8.28,34.98,-21.42,188.94,85.51,-4.45,81.02,
54.65,-0.07,-0.98,0.07,0.92,0.73,0.23,0.05,0.16,0.64,1008.69,8.28,34.98,-21.42,188.94,85.51,-4.45,81.02,
54.66,-0.07,-0.98,0.07,0.92,0.73,0.23,0.05,0.16,0.64,1008.69,8.28,34.98,-21.42,189.20,85.30,-4.61,81.02,
54.66,-0.07,-0.98,0.07,0.92,0.73,0.23,0.08,0.16,0.57,1008.69,8.28,34.98,-21.42,189.20,85.30,-4.61,81.02,
54.67,-0.00,-0.97,0.07,0.92,0.73,0.23,0.08,0.16,0.57,1008.69,8.28,34.98,-21.42,189.20,85.30,-4.61,81.02,
54.67,-0.00,-0.97,0.07,0.92,0.73,0.23,0.08,0.16,0.57,1008.69,9.30,33.24,-22.44,189.20,85.30,-4.61,81.02,
54.68,-0.00,-0.97,0.07,0.59,0.35,0.32,0.08,0.16,0.57,1008.69,9.30,33.24,-22.44,189.20,85.30,-4.61,81.02,
54.68,-0.00,-0.98,0.01,0.59,0.35,0.32,0.08,0.16,0.57,1008.69,9.30,33.24,-22.44,189.20,85.30,-4.61,81.02,
54.68,-0.00,-1.03,0.05,0.59,0.35,0.32,0.08,0.16,0.57,1008.69,9.30,33.24,-22.44,189.20,85.30,-4.61,81.02,
54.68,-0.00,-1.03,0.05,0.59,0.35,0.32,0.08,0.16,0.57,1008.69,9.30,33.24,-22.44,189.40,85.06,-4.77,81.02,
54.68,-0.00,-1.03,0.05,0.59,0.35,0.32,0.81,0.23,0.42,1008.69,9.30,33.24,-22.44,189.40,85.06,-4.77,81.02,
54.68,-0.00,-1.03,0.05,0.59,0.35,0.32,0.81,0.23,0.42,1008.69,9.30,33.24,-22.44,189.56,84.82,-4.92,81.02,
54.68,-0.00,-1.03,0.05,0.59,0.35,0.32,0.81,-0.33,0.19,1008.69,9.30,33.24,-22.44,189.56,84.82,-4.92,81.02,
54.69,-0.00,-1.03,0.05,0.59,0.35,0.32,0.81,-0.33,0.19,1008.69,9.30,33.24,-22.44,189.72,84.60,-5.04,81.02,
54.69,-0.00,-1.03,0.05,0.59,0.35,0.32,0.83,-0.34,0.14,1008.69,9.30,33.24,-22.44,189.72,84.60,-5.04,81.02,
54.70,-0.00,-1.03,0.05,0.59,0.35,0.32,0.83,-0.34,0.14,1008.69,9.30,33.24,-22.44,189.89,84.40,-5.14,81.02,
54.70,-0.00,-1.03,0.05,0.59,0.35,0.32,0.85,-0.34,0.09,1008.69,9.30,33.24,-22.44,189.89,84.40,-5.14,81.02,
54.71,-0.00,-1.03,0.05,0.59,0.35,0.32,0.85,-0.34,0.09,1008.69,9.30,33.24,-22.44,190.07,84.21,-5.21,81.02,
54.71,-0.00,-1.03,0.05,0.59,0.35,0.32,0.86,-0.34,0.04,1008.69,9.30,33.24,-22.44,190.07,84.21,-5.21,81.02,
54.72,-0.00,-1.03,0.05,0.59,0.35,0.32,0.86,-0.34,0.04,1008.69,9.30,33.24,-22.44,190.28,84.02,-5.27,81.02,
54.72,-0.00,-1.03,0.05,0.59,0.35,0.32,0.87,-0.35,-0.02,1008.69,9.30,33.24,-22.44,190.28,84.02,-5.27,81.02,
54.73,-0.01,-1.02,0.05,0.59,0.35,0.32,0.87,-0.35,-0.02,1008.69,9.30,33.24,-22.44,190.28,84.02,-5.27,81.02,
54.73,-0.01,-1.02,0.05,0.59,0.35,0.32,0.87,-0.35,-0.02,1008.69,10.92,32.82,-23.22,190.28,84.02,-5.27,81.02,
54.74,-0.01,-1.02,0.05,0.62,0.18,0.18,0.87,-0.35,-0.02,1008.69,10.92,32.82,-23.22,190.28,84.02,-5.27,81.02,
54.74,-0.01,-1.02,0.05,0.62,0.18,0.18,0.87,-0.35,-0.02,1008.69,10.92,32.82,-23.22,190.46,83.81,-5.32,81.02,
54.74,-0.01,-1.02,0.05,0.62,0.18,0.18,0.81,-0.29,-0.07,1008.69,10.92,32.82,-23.22,190.46,83.81,-5.32,81.02,
54.74,-0.02,-0.99,0.04,0.62,0.18,0.18,0.81,-0.29,-0.07,1008.69,10.92,32.82,-23.22,190.46,83.81,-5.32,81.02,
54.74,0.01,-1.04,0.03,0.62,0.18,0.18,0.81,-0.29,-0.07,1008.69,10.92,32.82,-23.22,190.46,83.81,-5.32,81.02,
54.74,0.01,-1.04,0.03,0.62,0.18,0.18,0.81,-0.29,-0.07,1008.69,10.92,32.82,-23.22,190.63,83.59,-5.38,81.02,
54.74,0.01,-1.04,0.03,0.62,0.18,0.18,1.05,-0.41,-0.32,1008.69,10.92,32.82,-23.22,190.63,83.59,-5.38,81.02,
54.75,0.01,-1.04,0.03,0.62,0.18,0.18,1.05,-0.41,-0.32,1008.69,10.92,32.82,-23.22,190.78,83.38,-5.42,81.02,
54.75,0.01,-1.04,0.03,0.62,0.18,0.18,1.06,-0.42,-0.37,1008.69,10.92,32.82,-23.22,190.78,83.38,-5.42,81.02,
54.76,0.01,-1.04,0.03,0.62,0.18,0.18,1.06,-0.42,-0.37,1008.68,10.92,32.82,-23.22,190.78,83.38,-5.42,81.02,
54.76,0.01,-1.04,0.03,0.62,0.18,0.18,1.06,-0.42,-0.37,1008.68,10.92,32.82,-23.22,190.90,83.18,-5.46,81.02,
54.77,0.01,-1.04,0.03,0.62,0.18,0.18,1.06,-0.42,-0.42,1008.68,10.92,32.82,-23.22,190.90,83.18,-5.46,81.02,
54.77,0.01,-1.04,0.03,0.62,0.18,0.18,1.06,-0.42,-0.42,1008.68,10.92,32.82,-23.22,191.00,83.00,-5.49,81.02,
54.77,0.01,-1.04,0.03,0.62,0.18,0.18,1.07,-0.43,-0.47,1008.68,10.92,32.82,-23.22,191.00,83.00,-5.49,81.02,
54.78,0.01,-1.04,0.03,0.62,0.18,0.18,1.07,-0.43,-0.47,1008.68,10.92,32.82,-23.22,191.10,82.83,-5.52,81.02,
54.78,0.01,-1.04,0.03,0.62,0.18,0.18,1.07,-0.43,-0.51,1008.68,10.92,32.82,-23.22,191.10,82.83,-5.52,81.02,
54.79,0.04,-1.01,0.03,0.62,0.18,0.18,1.07,-0.43,-0.51,1008.68,10.92,32.82,-23.22,191.10,82.83,-5.52,81.02,
54.80,0.04,-1.00,0.01,0.62,0.18,0.18,1.07,-0.43,-0.51,1008.68,10.92,32.82,-23.22,191.10,82.83,-5.52,81.02,
54.80,0.04,-1.00,0.01,0.42,-0.03,0.23,1.07,-0.43,-0.51,1008.68,10.92,32.82,-23.22,191.10,82.83,-5.52,81.02,
54.80,0.04,-1.00,0.01,0.42,-0.03,0.23,1.07,-0.43,-0.51,1008.68,11.52,32.04,-25.02,191.10,82.83,-5.52,81.02,
54.80,0.00,-1.05,0.01,0.42,-0.03,0.23,1.07,-0.43,-0.51,1008.68,11.52,32.04,-25.02,191.10,82.83,-5.52,81.02,
54.80,0.00,-1.05,0.01,0.42,-0.03,0.23,1.07,-0.43,-0.51,1008.68,11.52,32.04,-25.02,191.15,82.67,-5.55,81.02,
54.80,0.00,-1.05,0.01,0.42,-0.03,0.23,1.38,-0.16,-0.54,1008.68,11.52,32.04,-25.02,191.15,82.67,-5.55,81.02,
54.80,0.00,-1.05,0.01,0.42,-0.03,0.23,1.38,-0.16,-0.54,1008.68,11.52,32.04,-25.02,191.15,82.53,-5.58,81.02,
54.80,0.00,-1.05,0.01,0.42,-0.03,0.23,0.99,-0.55,-0.76,1008.68,11.52,32.04,-25.02,191.15,82.53,-5.58,81.02,
54.81,0.00,-1.05,0.01,0.42,-0.03,0.23,0.99,-0.55,-0.76,1008.68,11.52,32.04,-25.02,191.12,82.40,-5.60,81.02,
54.81,0.00,-1.05,0.01,0.42,-0.03,0.23,1.00,-0.55,-0.78,1008.68,11.52,32.04,-25.02,191.12,82.40,-5.60,81.02,
54.82,0.00,-1.05,0.01,0.42,-0.03,0.23,1.00,-0.55,-0.78,1008.68,11.52,32.04,-25.02,191.07,82.29,-5.61,81.02,
54.82,0.00,-1.05,0.01,0.42,-0.03,0.23,1.00,-0.56,-0.81,1008.68,11.52,32.04,-25.02,191.07,82.29,-5.61,81.02,
54.83,0.00,-1.05,0.01,0.42,-0.03,0.23,1.00,-0.56,-0.81,1008.68,11.52,32.04,-25.02,191.00,82.19,-5.61,81.02,
54.83,0.00,-1.05,0.01,0.42,-0.03,0.23,1.00,-0.56,-0.83,1008.68,11.52,32.04,-25.02,191.00,82.19,-5.61,81.02,
54.84,0.00,-1.05,0.01,0.42,-0.03,0.23,1.00,-0.56,-0.83,1008.68,11.52,32.04,-25.02,190.92,82.11,-5.60,81.02,
54.84,0.00,-1.05,0.01,0.42,-0.03,0.23,1.00,-0.56,-0.86,1008.68,11.52,32.04,-25.02,190.92,82.11,-5.60,81.02,
54.85,0.00,-1.05,0.01,0.42,-0.03,0.23,1.00,-0.56,-0.86,1008.68,11.82,31.02,-25.98,190.92,82.11,-5.60,81.02,
54.85,-0.04,-1.07,-0.00,0.42,-0.03,0.23,1.00,-0.56,-0.86,1008.68,11.82,31.02,-25.98,190.92,82.11,-5.60,81.02,
54.85,-0.07,-1.06,-0.05,0.42,-0.03,0.23,1.00,-0.56,-0.86,1008.68,11.82,31.02,-25.98,190.92,82.11,-5.60,81.02,
54.86,-0.07,-1.06,-0.05,0.34,-0.11,0.08,1.00,-0.56,-0.86,1008.68,11.82,31.02,-25.98,190.92,82.11,-5.60,81.02,
54.86,-0.07,-1.06,-0.05,0.34,-0.11,0.08,1.00,-0.56,-0.86,1008.68,11.82,31.02,-25.98,190.92,82.11,-5.60,81.02,
54.86,-0.06,-1.02,-0.04,0.34,-0.11,0.08,1.00,-0.56,-0.86,1008.68,11.82,31.02,-25.98,190.92,82.11,-5.60,81.02,
54.86,-0.06,-1.02,-0.04,0.34,-0.11,0.08,1.00,-0.56,-0.86,1008.68,11.82,31.02,-25.98,190.89,82.04,-5.58,81.02,
54.86,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.99,-0.56,-0.88,1008.68,11.82,31.02,-25.98,190.89,82.04,-5.58,81.02,
54.86,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.99,-0.56,-0.88,1008.68,11.82,31.02,-25.98,190.92,81.99,-5.55,81.02,
54.86,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.40,-0.30,-1.37,1008.68,11.82,31.02,-25.98,190.92,81.99,-5.55,81.02,
54.87,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.40,-0.30,-1.37,1008.68,11.82,31.02,-25.98,191.01,81.95,-5.54,81.02,
54.87,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.39,-0.30,-1.38,1008.68,11.82,31.02,-25.98,191.01,81.95,-5.54,81.02,
54.88,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.39,-0.30,-1.38,1008.68,11.82,31.02,-25.98,191.13,81.90,-5.53,81.02,
54.88,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.39,-0.30,-1.40,1008.68,11.82,31.02,-25.98,191.13,81.90,-5.53,81.02,
54.89,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.39,-0.30,-1.40,1008.68,11.82,31.02,-25.98,191.24,81.84,-5.54,83.58,
54.89,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.39,-0.30,-1.41,1008.68,11.82,31.02,-25.98,191.24,81.84,-5.54,83.58,
54.90,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.39,-0.30,-1.41,1008.68,11.82,31.02,-25.98,191.33,81.77,-5.58,83.58,
54.90,-0.06,-1.02,-0.04,0.34,-0.11,0.08,0.40,-0.30,-1.42,1008.68,11.82,31.02,-25.98,191.33,81.77,-5.58,83.58,
54.91,-0.07,-1.00,0.00,0.34,-0.11,0.08,0.40,-0.30,-1.42,1008.68,11.82,31.02,-25.98,191.33,81.77,-5.58,83.58,
54.92,-0.09,-1.01,-0.01,0.34,-0.11,0.08,0.40,-0.30,-1.42,1008.68,11.82,31.02,-25.98,191.33,81.77,-5.58,83.58,
54.92,-0.09,-1.01,-0.01,0.25,0.09,0.17,0.40,-0.30,-1.42,1008.68,11.82,31.02,-25.98,191.33,81.77,-5.58,83.58,
54.92,-0.09,-1.01,-0.01,0.25,0.09,0.17,0.40,-0.30,-1.42,1008.68,11.34,30.42,-25.86,191.33,81.77,-5.58,83.58,
54.92,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.40,-0.30,-1.42,1008.68,11.34,30.42,-25.86,191.33,81.77,-5.58,83.58,
54.92,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.40,-0.30,-1.42,1008.68,11.34,30.42,-25.86,191.38,81.71,-5.63,83.58,
54.92,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.27,-0.13,-1.02,1008.68,11.34,30.42,-25.86,191.38,81.71,-5.63,83.58,
54.93,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.27,-0.13,-1.02,1008.68,11.34,30.42,-25.86,191.36,81.64,-5.69,83.58,
54.93,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.50,-0.21,-1.38,1008.68,11.34,30.42,-25.86,191.36,81.64,-5.69,83.58,
54.93,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.50,-0.21,-1.38,1008.68,11.34,30.42,-25.86,191.34,81.59,-5.74,83.58,
54.93,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.34,81.59,-5.74,83.58,
54.94,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.33,81.56,-5.78,83.58,
54.94,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.33,81.56,-5.78,83.58,
54.95,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.33,81.56,-5.78,83.58,
54.95,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.35,81.57,-5.77,83.58,
54.95,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.35,81.57,-5.77,83.58,
54.96,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.43,81.60,-5.74,83.58,
54.96,-0.05,-1.01,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.43,81.60,-5.74,83.58,
54.97,0.02,-1.02,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,11.34,30.42,-25.86,191.43,81.60,-5.74,83.58,
54.97,0.02,-1.02,-0.03,0.25,0.09,0.17,0.51,-0.22,-1.39,1008.68,12.60,29.94,-27.06,191.43,81.60,-5.74,83.58,
54.97,0.02,-1.02,-0.03,0.19,0.14,0.08,0.51,-0.22,-1.39,1008.68,12.60,29.94,-27.06,191.43,81.60,-5.74,83.58,
54.98,0.02,-1.02,-0.03,0.19,0.14,0.08,0.51,-0.22,-1.39,1008.68,12.60,29.94,-27.06,191.56,81.67,-5.70,83.58,
54.98,0.02,-1.02,-0.03,0.19,0.14,0.08,1.13,-0.30,-1.37,1008.68,12.60,29.94,-27.06,191.56,81.67,-5.70,83.58,
54.98,0.04,-1.02,-0.05,0.19,0.14,0.08,1.13,-0.30,-1.37,1008.68,12.60,29.94,-27.06,191.56,81.67,-5.70,83.58,
54.98,0.00,-1.01,-0.06,0.19,0.14,0.08,1.13,-0.30,-1.37,1008.68,12.60,29.94,-27.06,191.56,81.67,-5.70,83.58,
54.98,0.00,-1.01,-0.06,0.19,0.14,0.08,1.13,-0.30,-1.37,1008.68,12.60,29.94,-27.06,191.73,81.75,-5.65,83.58,
54.98,0.00,-1.01,-0.06,0.19,0.14,0.08,0.97,-0.23,-1.60,1008.68,12.60,29.94,-27.06,191.73,81.75,-5.65,83.58,
54.99,0.00,-1.01,-0.06,0.19,0.14,0.08,0.97,-0.23,-1.60,1008.68,12.60,29.94,-27.06,191.91,81.83,-5.61,83.58,
54.99,0.00,-1.01,-0.06,0.19,0.14,0.08,0.96,-0.23,-1.58,1008.68,12.60,29.94,-27.06,191.91,81.83,-5.61,83.58,
55.00,0.00,-1.01,-0.06,0.19,0.14,0.08,0.96,-0.23,-1.58,1008.68,12.60,29.94,-27.06,192.09,81.93,-5.57,83.58,
55.00,0.00,-1.01,-0.06,0.19,0.14,0.08,0.96,-0.22,-1.57,1008.68,12.60,29.94,-27.06,192.09,81.93,-5.57,83.58,
55.01,0.00,-1.01,-0.06,0.19,0.14,0.08,0.96,-0.22,-1.57,1008.68,12.60,29.94,-27.06,192.26,82.05,-5.54,83.58,
55.01,0.00,-1.01,-0.06,0.19,0.14,0.08,0.95,-0.22,-1.54,1008.68,12.60,29.94,-27.06,192.26,82.05,-5.54,83.58,
